variant_code,unit_code,price,currency,is_default,is_contact_price,conversion_factor
P002239-V3,UNIT000008,0,đ,true,true,
P002240-V1,UNIT000001,0,đ,true,true,
P002240-V2,UNIT000003,0,đ,true,true,
P002240-V3,UNIT000008,0,đ,true,true,
P002241-V1,UNIT000001,0,đ,true,true,
P002241-V2,UNIT000003,0,đ,true,true,
P002241-V3,UNIT000008,0,đ,true,true,
P002242-V1,UNIT000001,0,đ,true,true,
P002242-V2,UNIT000003,0,đ,true,true,
P002242-V3,UNIT000008,0,đ,true,true,
P002243-V1,UNIT000001,0,đ,true,true,
P002243-V2,UNIT000003,0,đ,true,true,
P002243-V3,UNIT000008,0,đ,true,true,
P002244-V1,UNIT000001,0,đ,true,true,
P002244-V2,UNIT000003,0,đ,true,true,
P002244-V3,UNIT000008,0,đ,true,true,
P002245-V1,UNIT000001,0,đ,true,true,
P002245-V2,UNIT000003,0,đ,true,true,
P002245-V3,UNIT000008,0,đ,true,true,
P002246-V1,UNIT000001,0,đ,true,true,
P002246-V2,UNIT000003,0,đ,true,true,
P002246-V3,UNIT000008,0,đ,true,true,
P002247-V1,UNIT000001,0,đ,true,true,
P002247-V2,UNIT000003,0,đ,true,true,
P002247-V3,UNIT000008,0,đ,true,true,
P002248-V1,UNIT000001,0,đ,true,true,
P002248-V2,UNIT000003,0,đ,true,true,
P002248-V3,UNIT000008,0,đ,true,true,
P002249-V1,UNIT000001,0,đ,true,true,
P002249-V2,UNIT000003,0,đ,true,true,
P002249-V3,UNIT000008,0,đ,true,true,
P002250-V1,UNIT000001,0,đ,true,true,
P002250-V2,UNIT000003,0,đ,true,true,
P002250-V3,UNIT000008,0,đ,true,true,
P002251-V1,UNIT000001,0,đ,true,true,
P002251-V2,UNIT000003,0,đ,true,true,
P002251-V3,UNIT000008,0,đ,true,true,
P002252-V1,UNIT000001,0,đ,true,true,
P002252-V2,UNIT000003,0,đ,true,true,
P002252-V3,UNIT000008,0,đ,true,true,
P002253-V1,UNIT000001,0,đ,true,true,
P002253-V2,UNIT000003,0,đ,true,true,
P002253-V3,UNIT000008,0,đ,true,true,
P002254-V1,UNIT000001,0,đ,true,true,
P002254-V2,UNIT000003,0,đ,true,true,
P002254-V3,UNIT000008,0,đ,true,true,
P002255-V1,UNIT000001,0,đ,true,true,
P002255-V2,UNIT000003,0,đ,true,true,
P002255-V3,UNIT000008,0,đ,true,true,
P002256-V1,UNIT000001,0,đ,true,true,
P002256-V2,UNIT000003,0,đ,true,true,
P002256-V3,UNIT000008,0,đ,true,true,
P002257-V1,UNIT000001,0,đ,true,true,
P002257-V2,UNIT000003,0,đ,true,true,
P002257-V3,UNIT000008,0,đ,true,true,
P002258-V1,UNIT000001,0,đ,true,true,
P002258-V2,UNIT000003,0,đ,true,true,
P002258-V3,UNIT000008,0,đ,true,true,
P002259-V1,UNIT000001,0,đ,true,true,
P002259-V2,UNIT000003,0,đ,true,true,
P002259-V3,UNIT000008,0,đ,true,true,
P002260-V1,UNIT000001,0,đ,true,true,
P002260-V2,UNIT000003,0,đ,true,true,
P002260-V3,UNIT000008,0,đ,true,true,
P002261-V1,UNIT000001,0,đ,true,true,
P002261-V2,UNIT000003,0,đ,true,true,
P002261-V3,UNIT000008,0,đ,true,true,
P002262-V1,UNIT000001,0,đ,true,true,
P002262-V2,UNIT000003,0,đ,true,true,
P002262-V3,UNIT000008,0,đ,true,true,
P002263-V1,UNIT000001,0,đ,true,true,
P002263-V2,UNIT000003,0,đ,true,true,
P002263-V3,UNIT000008,0,đ,true,true,
P002264-V1,UNIT000001,0,đ,true,true,
P002264-V2,UNIT000003,0,đ,true,true,
P002264-V3,UNIT000008,0,đ,true,true,
P002265-V1,UNIT000001,0,đ,true,true,
P002265-V2,UNIT000003,0,đ,true,true,
P002265-V3,UNIT000008,0,đ,true,true,
P002266-V1,UNIT000001,0,đ,true,true,
P002266-V2,UNIT000003,0,đ,true,true,
P002266-V3,UNIT000008,0,đ,true,true,
P002267-V1,UNIT000001,0,đ,true,true,
P002267-V2,UNIT000003,0,đ,true,true,
P002267-V3,UNIT000008,0,đ,true,true,
P002268-V1,UNIT000001,0,đ,true,true,
P002268-V2,UNIT000003,0,đ,true,true,
P002268-V3,UNIT000008,0,đ,true,true,
P002269-V1,UNIT000001,0,đ,true,true,
P002269-V2,UNIT000003,0,đ,true,true,
P002269-V3,UNIT000008,0,đ,true,true,
P002270-V1,UNIT000001,0,đ,true,true,
P002270-V2,UNIT000003,0,đ,true,true,
P002270-V3,UNIT000008,0,đ,true,true,
P002271-V1,UNIT000001,0,đ,true,true,
P002271-V2,UNIT000003,0,đ,true,true,
P002271-V3,UNIT000008,0,đ,true,true,
P002272-V1,UNIT000001,0,đ,true,true,
P002272-V2,UNIT000008,0,đ,true,true,
P002273-V1,UNIT000001,0,đ,true,true,
P002273-V2,UNIT000003,0,đ,true,true,
P002273-V3,UNIT000008,0,đ,true,true,
P002274-V1,UNIT000001,0,đ,true,true,
P002274-V2,UNIT000003,0,đ,true,true,
P002274-V3,UNIT000008,0,đ,true,true,
P002275-V1,UNIT000001,0,đ,true,true,
P002275-V2,UNIT000003,0,đ,true,true,
P002275-V3,UNIT000008,0,đ,true,true,
P002276-V1,UNIT000001,0,đ,true,true,
P002276-V2,UNIT000003,0,đ,true,true,
P002276-V3,UNIT000008,0,đ,true,true,
P002277-V1,UNIT000001,0,đ,true,true,
P002277-V2,UNIT000003,0,đ,true,true,
P002277-V3,UNIT000008,0,đ,true,true,
P002278-V1,UNIT000001,0,đ,true,true,
P002278-V2,UNIT000003,0,đ,true,true,
P002278-V3,UNIT000008,0,đ,true,true,
P002279-V1,UNIT000001,0,đ,true,true,
P002279-V2,UNIT000003,0,đ,true,true,
P002279-V3,UNIT000008,0,đ,true,true,
P002280-V1,UNIT000001,0,đ,true,true,
P002280-V2,UNIT000003,0,đ,true,true,
P002280-V3,UNIT000008,0,đ,true,true,
P002281-V1,UNIT000001,0,đ,true,true,
P002281-V2,UNIT000003,0,đ,true,true,
P002281-V3,UNIT000008,0,đ,true,true,
P002282-V1,UNIT000001,0,đ,true,true,
P002282-V2,UNIT000003,0,đ,true,true,
P002282-V3,UNIT000008,0,đ,true,true,
P002283-V1,UNIT000001,0,đ,true,true,
P002283-V2,UNIT000003,0,đ,true,true,
P002283-V3,UNIT000008,0,đ,true,true,
P002284-V1,UNIT000001,0,đ,true,true,
P002284-V2,UNIT000003,0,đ,true,true,
P002284-V3,UNIT000008,0,đ,true,true,
P002285-V1,UNIT000001,0,đ,true,true,
P002285-V2,UNIT000003,0,đ,true,true,
P002285-V3,UNIT000008,0,đ,true,true,
P002286-V1,UNIT000001,0,đ,true,true,
P002286-V2,UNIT000003,0,đ,true,true,
P002286-V3,UNIT000008,0,đ,true,true,
P002287-V1,UNIT000001,0,đ,true,true,
P002287-V2,UNIT000003,0,đ,true,true,
P002287-V3,UNIT000008,0,đ,true,true,
P002288-V1,UNIT000001,0,đ,true,true,
P002288-V2,UNIT000003,0,đ,true,true,
P002288-V3,UNIT000008,0,đ,true,true,
P002289-V1,UNIT000001,0,đ,true,true,
P002289-V2,UNIT000003,0,đ,true,true,
P002289-V3,UNIT000008,0,đ,true,true,
P002290-V1,UNIT000001,0,đ,true,true,
P002290-V2,UNIT000003,0,đ,true,true,
P002290-V3,UNIT000008,0,đ,true,true,
P002291-V1,UNIT000001,0,đ,true,true,
P002291-V2,UNIT000003,0,đ,true,true,
P002291-V3,UNIT000008,0,đ,true,true,
P002292-V1,UNIT000001,0,đ,true,true,
P002292-V2,UNIT000003,0,đ,true,true,
P002292-V3,UNIT000008,0,đ,true,true,
P002293-V1,UNIT000001,0,đ,true,true,
P002293-V2,UNIT000003,0,đ,true,true,
P002293-V3,UNIT000008,0,đ,true,true,
P002294-V1,UNIT000001,0,đ,true,true,
P002294-V2,UNIT000003,0,đ,true,true,
P002294-V3,UNIT000008,0,đ,true,true,
P002295-V1,UNIT000001,0,đ,true,true,
P002295-V2,UNIT000003,0,đ,true,true,
P002295-V3,UNIT000008,0,đ,true,true,
P002296-V1,UNIT000001,0,đ,true,true,
P002296-V2,UNIT000003,0,đ,true,true,
P002296-V3,UNIT000008,0,đ,true,true,
P002297-V1,UNIT000001,0,đ,true,true,
P002297-V2,UNIT000003,0,đ,true,true,
P002297-V3,UNIT000008,0,đ,true,true,
P002298-V1,UNIT000001,0,đ,true,true,
P002298-V2,UNIT000003,0,đ,true,true,
P002298-V3,UNIT000008,0,đ,true,true,
P002299-V1,UNIT000001,0,đ,true,true,
P002299-V2,UNIT000003,0,đ,true,true,
P002299-V3,UNIT000008,0,đ,true,true,
P002300-V1,UNIT000001,0,đ,true,true,
P002300-V2,UNIT000003,0,đ,true,true,
P002300-V3,UNIT000008,0,đ,true,true,
P002301-V1,UNIT000001,0,đ,true,true,
P002301-V2,UNIT000008,0,đ,true,true,
P002302-V1,UNIT000001,0,đ,true,true,
P002302-V2,UNIT000008,0,đ,true,true,
P002303-V1,UNIT000001,0,đ,true,true,
P002303-V2,UNIT000008,0,đ,true,true,
P002304-V1,UNIT000001,0,đ,true,true,
P002304-V2,UNIT000008,0,đ,true,true,
P002305-V1,UNIT000002,0,đ,true,true,
P002306-V1,UNIT000001,0,đ,true,true,
P002306-V2,UNIT000003,0,đ,true,true,
P002306-V3,UNIT000008,0,đ,true,true,
P002307-V1,UNIT000001,0,đ,true,true,
P002307-V2,UNIT000003,0,đ,true,true,
P002307-V3,UNIT000008,0,đ,true,true,
P002308-V1,UNIT000001,0,đ,true,true,
P002308-V2,UNIT000003,0,đ,true,true,
P002308-V3,UNIT000008,0,đ,true,true,
P002309-V1,UNIT000001,0,đ,true,true,
P002309-V2,UNIT000003,0,đ,true,true,
P002309-V3,UNIT000008,0,đ,true,true,
P002310-V1,UNIT000001,0,đ,true,true,
P002310-V2,UNIT000003,0,đ,true,true,
P002310-V3,UNIT000008,0,đ,true,true,
P002311-V1,UNIT000001,0,đ,true,true,
P002311-V2,UNIT000003,0,đ,true,true,
P002311-V3,UNIT000008,0,đ,true,true,
P002312-V1,UNIT000001,0,đ,true,true,
P002312-V2,UNIT000003,0,đ,true,true,
P002312-V3,UNIT000008,0,đ,true,true,
P002313-V1,UNIT000001,0,đ,true,true,
P002313-V2,UNIT000003,0,đ,true,true,
P002313-V3,UNIT000008,0,đ,true,true,
P002314-V1,UNIT000001,0,đ,true,true,
P002314-V2,UNIT000003,0,đ,true,true,
P002314-V3,UNIT000008,0,đ,true,true,
P002315-V1,UNIT000001,0,đ,true,true,
P002315-V2,UNIT000003,0,đ,true,true,
P002315-V3,UNIT000008,0,đ,true,true,
P002316-V1,UNIT000001,0,đ,true,true,
P002316-V2,UNIT000003,0,đ,true,true,
P002316-V3,UNIT000008,0,đ,true,true,
P002317-V1,UNIT000001,0,đ,true,true,
P002317-V2,UNIT000003,0,đ,true,true,
P002317-V3,UNIT000008,0,đ,true,true,
P002318-V1,UNIT000001,0,đ,true,true,
P002318-V2,UNIT000003,0,đ,true,true,
P002318-V3,UNIT000008,0,đ,true,true,
P002319-V1,UNIT000001,0,đ,true,true,
P002319-V2,UNIT000003,0,đ,true,true,
P002319-V3,UNIT000008,0,đ,true,true,
P002320-V1,UNIT000001,0,đ,true,true,
P002320-V2,UNIT000003,0,đ,true,true,
P002320-V3,UNIT000008,0,đ,true,true,
P002321-V1,UNIT000001,0,đ,true,true,
P002321-V2,UNIT000003,0,đ,true,true,
P002321-V3,UNIT000008,0,đ,true,true,
P002322-V1,UNIT000001,0,đ,true,true,
P002322-V2,UNIT000003,0,đ,true,true,
P002322-V3,UNIT000008,0,đ,true,true,
P002323-V1,UNIT000001,0,đ,true,true,
P002323-V2,UNIT000003,0,đ,true,true,
P002323-V3,UNIT000008,0,đ,true,true,
P002324-V1,UNIT000001,0,đ,true,true,
P002324-V2,UNIT000003,0,đ,true,true,
P002324-V3,UNIT000008,0,đ,true,true,
P002325-V1,UNIT000001,0,đ,true,true,
P002325-V2,UNIT000008,0,đ,true,true,
P002326-V1,UNIT000001,0,đ,true,true,
P002326-V2,UNIT000003,0,đ,true,true,
P002326-V3,UNIT000008,0,đ,true,true,
P002327-V1,UNIT000001,0,đ,true,true,
P002327-V2,UNIT000003,0,đ,true,true,
P002327-V3,UNIT000008,0,đ,true,true,
P002328-V1,UNIT000001,0,đ,true,true,
P002328-V2,UNIT000003,0,đ,true,true,
P002328-V3,UNIT000008,0,đ,true,true,
P002329-V1,UNIT000001,0,đ,true,true,
P002329-V2,UNIT000008,0,đ,true,true,
P002330-V1,UNIT000001,0,đ,true,true,
P002330-V2,UNIT000003,0,đ,true,true,
P002330-V3,UNIT000008,0,đ,true,true,
P002331-V1,UNIT000001,0,đ,true,true,
P002331-V2,UNIT000003,0,đ,true,true,
P002331-V3,UNIT000008,0,đ,true,true,
P002332-V1,UNIT000001,0,đ,true,true,
P002332-V2,UNIT000003,0,đ,true,true,
P002332-V3,UNIT000008,0,đ,true,true,
P002333-V1,UNIT000001,0,đ,true,true,
P002333-V2,UNIT000003,0,đ,true,true,
P002333-V3,UNIT000008,0,đ,true,true,
P002334-V1,UNIT000001,0,đ,true,true,
P002334-V2,UNIT000003,0,đ,true,true,
P002334-V3,UNIT000008,0,đ,true,true,
P002335-V1,UNIT000001,0,đ,true,true,
P002335-V2,UNIT000003,0,đ,true,true,
P002335-V3,UNIT000008,0,đ,true,true,
P002336-V1,UNIT000001,0,đ,true,true,
P002336-V2,UNIT000008,0,đ,true,true,
P002337-V1,UNIT000001,0,đ,true,true,
P002337-V2,UNIT000003,0,đ,true,true,
P002337-V3,UNIT000018,0,đ,true,true,
P002338-V1,UNIT000001,0,đ,true,true,
P002338-V2,UNIT000003,0,đ,true,true,
P002338-V3,UNIT000008,0,đ,true,true,
P002339-V1,UNIT000001,0,đ,true,true,
P002339-V2,UNIT000003,0,đ,true,true,
P002339-V3,UNIT000008,0,đ,true,true,
P002340-V1,UNIT000001,0,đ,true,true,
P002340-V2,UNIT000003,0,đ,true,true,
P002340-V3,UNIT000008,0,đ,true,true,
P002341-V1,UNIT000001,0,đ,true,true,
P002341-V2,UNIT000003,0,đ,true,true,
P002341-V3,UNIT000008,0,đ,true,true,
P002342-V1,UNIT000001,0,đ,true,true,
P002342-V2,UNIT000003,0,đ,true,true,
P002342-V3,UNIT000008,0,đ,true,true,
P002343-V1,UNIT000001,0,đ,true,true,
P002343-V2,UNIT000008,0,đ,true,true,
P002344-V1,UNIT000001,0,đ,true,true,
P002344-V2,UNIT000003,0,đ,true,true,
P002344-V3,UNIT000008,0,đ,true,true,
P002345-V1,UNIT000001,0,đ,true,true,
P002345-V2,UNIT000003,0,đ,true,true,
P002345-V3,UNIT000008,0,đ,true,true,
P002346-V1,UNIT000001,0,đ,true,true,
P002346-V2,UNIT000003,0,đ,true,true,
P002346-V3,UNIT000008,0,đ,true,true,
P002347-V1,UNIT000001,0,đ,true,true,
P002347-V2,UNIT000003,0,đ,true,true,
P002347-V3,UNIT000008,0,đ,true,true,
P002348-V1,UNIT000001,0,đ,true,true,
P002348-V2,UNIT000003,0,đ,true,true,
P002348-V3,UNIT000008,0,đ,true,true,
P002349-V1,UNIT000001,0,đ,true,true,
P002349-V2,UNIT000008,0,đ,true,true,
P002350-V1,UNIT000001,0,đ,true,true,
P002350-V2,UNIT000003,0,đ,true,true,
P002350-V3,UNIT000008,0,đ,true,true,
P002351-V1,UNIT000001,0,đ,true,true,
P002351-V2,UNIT000003,0,đ,true,true,
P002351-V3,UNIT000008,0,đ,true,true,
P002352-V1,UNIT000001,0,đ,true,true,
P002352-V2,UNIT000003,0,đ,true,true,
P002352-V3,UNIT000008,0,đ,true,true,
P002353-V1,UNIT000001,0,đ,true,true,
P002353-V2,UNIT000008,0,đ,true,true,
P002354-V1,UNIT000001,0,đ,true,true,
P002354-V2,UNIT000003,0,đ,true,true,
P002354-V3,UNIT000008,0,đ,true,true,
P002355-V1,UNIT000001,0,đ,true,true,
P002355-V2,UNIT000003,0,đ,true,true,
P002355-V3,UNIT000008,0,đ,true,true,
P002356-V1,UNIT000001,0,đ,true,true,
P002356-V2,UNIT000003,0,đ,true,true,
P002356-V3,UNIT000008,0,đ,true,true,
P002357-V1,UNIT000001,0,đ,true,true,
P002357-V2,UNIT000003,0,đ,true,true,
P002357-V3,UNIT000008,0,đ,true,true,
P002358-V1,UNIT000001,0,đ,true,true,
P002358-V2,UNIT000003,0,đ,true,true,
P002358-V3,UNIT000008,0,đ,true,true,
P002359-V1,UNIT000001,0,đ,true,true,
P002359-V2,UNIT000003,0,đ,true,true,
P002359-V3,UNIT000008,0,đ,true,true,
P002360-V1,UNIT000001,0,đ,true,true,
P002360-V2,UNIT000003,0,đ,true,true,
P002360-V3,UNIT000008,0,đ,true,true,
P002361-V1,UNIT000001,0,đ,true,true,
P002361-V2,UNIT000003,0,đ,true,true,
P002361-V3,UNIT000008,0,đ,true,true,
P002362-V1,UNIT000001,0,đ,true,true,
P002362-V2,UNIT000003,0,đ,true,true,
P002362-V3,UNIT000008,0,đ,true,true,
P002363-V1,UNIT000001,0,đ,true,true,
P002363-V2,UNIT000003,0,đ,true,true,
P002363-V3,UNIT000008,0,đ,true,true,
P002364-V1,UNIT000001,0,đ,true,true,
P002364-V2,UNIT000003,0,đ,true,true,
P002364-V3,UNIT000008,0,đ,true,true,
P002365-V1,UNIT000001,0,đ,true,true,
P002365-V2,UNIT000007,0,đ,true,true,
P002365-V3,UNIT000008,0,đ,true,true,
P002366-V1,UNIT000001,0,đ,true,true,
P002366-V2,UNIT000003,0,đ,true,true,
P002366-V3,UNIT000008,0,đ,true,true,
P002367-V1,UNIT000001,0,đ,true,true,
P002367-V2,UNIT000003,0,đ,true,true,
P002367-V3,UNIT000008,0,đ,true,true,
P002368-V1,UNIT000001,0,đ,true,true,
P002368-V2,UNIT000003,0,đ,true,true,
P002368-V3,UNIT000018,0,đ,true,true,
P002369-V1,UNIT000001,0,đ,true,true,
P002369-V2,UNIT000003,0,đ,true,true,
P002369-V3,UNIT000008,0,đ,true,true,
P002370-V1,UNIT000001,0,đ,true,true,
P002370-V2,UNIT000003,0,đ,true,true,
P002370-V3,UNIT000008,0,đ,true,true,
P002371-V1,UNIT000001,0,đ,true,true,
P002371-V2,UNIT000003,0,đ,true,true,
P002371-V3,UNIT000008,0,đ,true,true,
P002372-V1,UNIT000001,0,đ,true,true,
P002372-V2,UNIT000003,0,đ,true,true,
P002372-V3,UNIT000008,0,đ,true,true,
P002373-V1,UNIT000001,0,đ,true,true,
P002373-V2,UNIT000003,0,đ,true,true,
P002373-V3,UNIT000008,0,đ,true,true,
P002374-V1,UNIT000001,0,đ,true,true,
P002374-V2,UNIT000003,0,đ,true,true,
P002374-V3,UNIT000008,0,đ,true,true,
P002375-V1,UNIT000001,0,đ,true,true,
P002375-V2,UNIT000003,0,đ,true,true,
P002375-V3,UNIT000008,0,đ,true,true,
P002376-V1,UNIT000001,0,đ,true,true,
P002376-V2,UNIT000003,0,đ,true,true,
P002376-V3,UNIT000008,0,đ,true,true,
P002377-V1,UNIT000001,0,đ,true,true,
P002377-V2,UNIT000003,0,đ,true,true,
P002377-V3,UNIT000008,0,đ,true,true,
P002378-V1,UNIT000001,0,đ,true,true,
P002378-V2,UNIT000003,0,đ,true,true,
P002378-V3,UNIT000008,0,đ,true,true,
P002379-V1,UNIT000001,0,đ,true,true,
P002379-V2,UNIT000008,0,đ,true,true,
P002380-V1,UNIT000001,0,đ,true,true,
P002380-V2,UNIT000003,0,đ,true,true,
P002380-V3,UNIT000008,0,đ,true,true,
P002381-V1,UNIT000001,0,đ,true,true,
P002381-V2,UNIT000003,0,đ,true,true,
P002381-V3,UNIT000008,0,đ,true,true,
P002382-V1,UNIT000001,0,đ,true,true,
P002382-V2,UNIT000003,0,đ,true,true,
P002382-V3,UNIT000008,0,đ,true,true,
P002383-V1,UNIT000001,0,đ,true,true,
P002383-V2,UNIT000003,0,đ,true,true,
P002383-V3,UNIT000008,0,đ,true,true,
P002384-V1,UNIT000001,0,đ,true,true,
P002384-V2,UNIT000003,0,đ,true,true,
P002384-V3,UNIT000008,0,đ,true,true,
P002385-V1,UNIT000001,0,đ,true,true,
P002385-V2,UNIT000003,0,đ,true,true,
P002385-V3,UNIT000008,0,đ,true,true,
P002386-V1,UNIT000001,0,đ,true,true,
P002386-V2,UNIT000003,0,đ,true,true,
P002386-V3,UNIT000008,0,đ,true,true,
P002387-V1,UNIT000002,0,đ,true,true,
P002388-V1,UNIT000001,0,đ,true,true,
P002388-V2,UNIT000003,0,đ,true,true,
P002388-V3,UNIT000008,0,đ,true,true,
P002389-V1,UNIT000001,0,đ,true,true,
P002389-V2,UNIT000003,0,đ,true,true,
P002389-V3,UNIT000008,0,đ,true,true,
P002390-V1,UNIT000001,0,đ,true,true,
P002390-V2,UNIT000003,0,đ,true,true,
P002390-V3,UNIT000008,0,đ,true,true,
P002391-V1,UNIT000001,0,đ,true,true,
P002391-V2,UNIT000003,0,đ,true,true,
P002391-V3,UNIT000008,0,đ,true,true,
P002392-V1,UNIT000001,0,đ,true,true,
P002392-V2,UNIT000008,0,đ,true,true,
P002393-V1,UNIT000001,0,đ,true,true,
P002393-V2,UNIT000003,0,đ,true,true,
P002393-V3,UNIT000008,0,đ,true,true,
P002394-V1,UNIT000001,0,đ,true,true,
P002394-V2,UNIT000003,0,đ,true,true,
P002394-V3,UNIT000008,0,đ,true,true,
P002395-V1,UNIT000001,0,đ,true,true,
P002395-V2,UNIT000003,0,đ,true,true,
P002395-V3,UNIT000008,0,đ,true,true,
P002396-V1,UNIT000001,0,đ,true,true,
P002396-V2,UNIT000003,0,đ,true,true,
P002396-V3,UNIT000008,0,đ,true,true,
P002397-V1,UNIT000001,0,đ,true,true,
P002397-V2,UNIT000003,0,đ,true,true,
P002397-V3,UNIT000008,0,đ,true,true,
P002398-V1,UNIT000001,0,đ,true,true,
P002398-V2,UNIT000003,0,đ,true,true,
P002398-V3,UNIT000008,0,đ,true,true,
P002399-V1,UNIT000001,0,đ,true,true,
P002399-V2,UNIT000003,0,đ,true,true,
P002399-V3,UNIT000008,0,đ,true,true,
P002400-V1,UNIT000001,0,đ,true,true,
P002400-V2,UNIT000003,0,đ,true,true,
P002400-V3,UNIT000008,0,đ,true,true,
P002401-V1,UNIT000001,0,đ,true,true,
P002401-V2,UNIT000003,0,đ,true,true,
P002401-V3,UNIT000008,0,đ,true,true,
P002402-V1,UNIT000001,0,đ,true,true,
P002402-V2,UNIT000003,0,đ,true,true,
P002402-V3,UNIT000008,0,đ,true,true,
P002403-V1,UNIT000001,0,đ,true,true,
P002403-V2,UNIT000003,0,đ,true,true,
P002403-V3,UNIT000008,0,đ,true,true,
P002404-V1,UNIT000001,0,đ,true,true,
P002404-V2,UNIT000003,0,đ,true,true,
P002404-V3,UNIT000008,0,đ,true,true,
P002405-V1,UNIT000001,0,đ,true,true,
P002405-V2,UNIT000003,0,đ,true,true,
P002405-V3,UNIT000008,0,đ,true,true,
P002406-V1,UNIT000001,0,đ,true,true,
P002406-V2,UNIT000003,0,đ,true,true,
P002406-V3,UNIT000008,0,đ,true,true,
P002407-V1,UNIT000001,0,đ,true,true,
P002407-V2,UNIT000003,0,đ,true,true,
P002407-V3,UNIT000008,0,đ,true,true,
P002408-V1,UNIT000001,0,đ,true,true,
P002408-V2,UNIT000003,0,đ,true,true,
P002408-V3,UNIT000008,0,đ,true,true,
P002409-V1,UNIT000001,0,đ,true,true,
P002409-V2,UNIT000003,0,đ,true,true,
P002409-V3,UNIT000008,0,đ,true,true,
P002410-V1,UNIT000001,0,đ,true,true,
P002410-V2,UNIT000003,0,đ,true,true,
P002410-V3,UNIT000008,0,đ,true,true,
P002411-V1,UNIT000001,0,đ,true,true,
P002411-V2,UNIT000003,0,đ,true,true,
P002411-V3,UNIT000008,0,đ,true,true,
P002412-V1,UNIT000001,0,đ,true,true,
P002412-V2,UNIT000003,0,đ,true,true,
P002412-V3,UNIT000008,0,đ,true,true,
P002413-V1,UNIT000001,0,đ,true,true,
P002413-V2,UNIT000003,0,đ,true,true,
P002413-V3,UNIT000008,0,đ,true,true,
P002414-V1,UNIT000001,0,đ,true,true,
P002414-V2,UNIT000003,0,đ,true,true,
P002414-V3,UNIT000008,0,đ,true,true,
P002415-V1,UNIT000001,0,đ,true,true,
P002415-V2,UNIT000003,0,đ,true,true,
P002415-V3,UNIT000008,0,đ,true,true,
P002416-V1,UNIT000001,0,đ,true,true,
P002416-V2,UNIT000003,0,đ,true,true,
P002416-V3,UNIT000008,0,đ,true,true,
P002417-V1,UNIT000001,0,đ,true,true,
P002417-V2,UNIT000003,0,đ,true,true,
P002417-V3,UNIT000008,0,đ,true,true,
P002418-V1,UNIT000001,0,đ,true,true,
P002418-V2,UNIT000003,0,đ,true,true,
P002418-V3,UNIT000008,0,đ,true,true,
P002419-V1,UNIT000001,0,đ,true,true,
P002419-V2,UNIT000003,0,đ,true,true,
P002419-V3,UNIT000008,0,đ,true,true,
P002420-V1,UNIT000001,0,đ,true,true,
P002420-V2,UNIT000003,0,đ,true,true,
P002420-V3,UNIT000008,0,đ,true,true,
P002421-V1,UNIT000001,0,đ,true,true,
P002421-V2,UNIT000003,0,đ,true,true,
P002421-V3,UNIT000008,0,đ,true,true,
P002422-V1,UNIT000001,0,đ,true,true,
P002422-V2,UNIT000003,0,đ,true,true,
P002422-V3,UNIT000008,0,đ,true,true,
P002423-V1,UNIT000001,0,đ,true,true,
P002423-V2,UNIT000003,0,đ,true,true,
P002423-V3,UNIT000008,0,đ,true,true,
P002424-V1,UNIT000001,0,đ,true,true,
P002424-V2,UNIT000003,0,đ,true,true,
P002424-V3,UNIT000008,0,đ,true,true,
P002425-V1,UNIT000001,0,đ,true,true,
P002425-V2,UNIT000003,0,đ,true,true,
P002425-V3,UNIT000008,0,đ,true,true,
P002426-V1,UNIT000001,0,đ,true,true,
P002426-V2,UNIT000003,0,đ,true,true,
P002426-V3,UNIT000008,0,đ,true,true,
P002427-V1,UNIT000001,0,đ,true,true,
P002427-V2,UNIT000003,0,đ,true,true,
P002427-V3,UNIT000008,0,đ,true,true,
P002428-V1,UNIT000001,0,đ,true,true,
P002428-V2,UNIT000003,0,đ,true,true,
P002428-V3,UNIT000008,0,đ,true,true,
P002429-V1,UNIT000001,0,đ,true,true,
P002429-V2,UNIT000003,0,đ,true,true,
P002429-V3,UNIT000008,0,đ,true,true,
P002430-V1,UNIT000001,0,đ,true,true,
P002430-V2,UNIT000003,0,đ,true,true,
P002430-V3,UNIT000008,0,đ,true,true,
P002431-V1,UNIT000001,0,đ,true,true,
P002431-V2,UNIT000003,0,đ,true,true,
P002431-V3,UNIT000008,0,đ,true,true,
P002432-V1,UNIT000001,0,đ,true,true,
P002432-V2,UNIT000003,0,đ,true,true,
P002432-V3,UNIT000008,0,đ,true,true,
P002433-V1,UNIT000001,0,đ,true,true,
P002433-V2,UNIT000003,0,đ,true,true,
P002433-V3,UNIT000008,0,đ,true,true,
P002434-V1,UNIT000001,0,đ,true,true,
P002434-V2,UNIT000003,0,đ,true,true,
P002434-V3,UNIT000008,0,đ,true,true,
P002435-V1,UNIT000001,0,đ,true,true,
P002435-V2,UNIT000003,0,đ,true,true,
P002435-V3,UNIT000008,0,đ,true,true,
P002436-V1,UNIT000001,0,đ,true,true,
P002436-V2,UNIT000003,0,đ,true,true,
P002436-V3,UNIT000008,0,đ,true,true,
P002437-V1,UNIT000001,0,đ,true,true,
P002437-V2,UNIT000003,0,đ,true,true,
P002437-V3,UNIT000008,0,đ,true,true,
P002438-V1,UNIT000001,0,đ,true,true,
P002438-V2,UNIT000003,0,đ,true,true,
P002438-V3,UNIT000008,0,đ,true,true,
