product_code,ingredient_code,strength_value,strength_unit
P000716,ING000020,,
P000716,ING000971,,
P000716,ING001917,,
P000716,ING000657,,
P000716,ING001116,,
P000716,ING000659,,
P000716,ING001102,,
P000716,ING001104,,
P000716,ING001109,,
P000716,ING001111,,
P000716,ING001114,,
P000717,ING001429,,
P000717,ING000006,,
P000718,ING000023,,
P000718,ING000006,,
P000718,ING000819,,
P000718,ING000424,,
P000718,ING000746,,
P000718,ING000428,,
P000718,ING001134,,
P000718,ING000156,,
P000718,ING000694,,
P000718,ING001505,,
P000718,ING000708,,
P000718,ING001918,,
P000718,ING001919,,
P000718,ING000883,,
P000718,ING001920,,
P000718,ING000848,,
P000718,ING001921,,
P000718,ING001922,,
P000718,ING000698,,
P000718,ING001923,,
P000718,ING000014,,
P000718,ING000923,,
P000718,ING000709,,
P000718,ING000427,,
P000718,ING000916,,
P000718,ING000584,,
P000718,ING000024,,
P000718,ING001924,,
P000718,ING000449,,
P000718,ING000444,,
P000718,ING001925,,
P000718,ING000595,,
P000718,ING000402,,
P000718,ING001209,,
P000718,ING001926,,
P000718,ING001649,,
P000718,ING000831,,
P000719,ING001927,,
P000719,ING001263,,
P000719,ING000984,,
P000719,ING001082,,
P000719,ING000643,,
P000719,ING001928,,
P000719,ING001929,,
P000719,ING000694,,
P000719,ING001415,,
P000719,ING001930,,
P000719,ING001845,,
P000719,ING001470,,
P000719,ING001931,,
P000719,ING000468,,
P000719,ING001271,,
P000719,ING001932,,
P000719,ING001933,,
P000719,ING001934,,
P000719,ING001935,,
P000719,ING001936,,
P000719,ING000683,,
P000719,ING001385,,
P000719,ING000669,,
P000719,ING001937,,
P000720,ING001927,,
P000720,ING001263,,
P000720,ING000984,,
P000720,ING001082,,
P000720,ING000643,,
P000720,ING001928,,
P000720,ING001929,,
P000720,ING000694,,
P000720,ING001415,,
P000720,ING001930,,
P000720,ING001845,,
P000720,ING001470,,
P000720,ING001931,,
P000720,ING000468,,
P000720,ING001271,,
P000720,ING001932,,
P000720,ING001933,,
P000720,ING001934,,
P000720,ING001935,,
P000720,ING001938,,
P000720,ING001936,,
P000720,ING000683,,
P000720,ING001385,,
P000720,ING000669,,
P000721,ING001927,,
P000721,ING001263,,
P000721,ING000984,,
P000721,ING001062,,
P000721,ING001082,,
P000721,ING001929,,
P000721,ING000340,,
P000721,ING000925,,
P000721,ING001928,,
P000721,ING001931,,
P000721,ING000468,,
P000721,ING001271,,
P000721,ING001934,,
P000721,ING001932,,
P000721,ING001935,,
P000721,ING001933,,
P000721,ING001939,,
P000721,ING001663,,
P000721,ING000739,,
P000721,ING001385,,
P000721,ING000938,,
P000721,ING000551,,
P000721,ING000683,,
P000722,ING000375,,
P000722,ING000544,,
P000722,ING000628,,
P000722,ING000006,,
P000722,ING000896,,
P000722,ING001148,,
P000722,ING001936,,
P000722,ING001940,,
P000722,ING000383,,
P000722,ING001360,,
P000722,ING001777,,
P000722,ING001941,,
P000722,ING001477,,
P000722,ING001942,,
P000722,ING001930,,
P000722,ING000669,,
P000722,ING001943,,
P000722,ING000381,,
P000722,ING000484,,
P000722,ING000986,,
P000722,ING001013,,
P000723,ING000689,,
P000723,ING000551,,
P000723,ING001930,,
P000723,ING000383,,
P000723,ING000634,,
P000723,ING000697,,
P000723,ING000016,,
P000723,ING001944,,
P000723,ING001273,,
P000723,ING001945,,
P000723,ING001148,,
P000723,ING000643,,
P000723,ING000376,,
P000723,ING000753,,
P000723,ING001414,,
P000723,ING001942,,
P000723,ING000451,,
P000723,ING000908,,
P000723,ING001946,,
P000723,ING000034,,
P000723,ING000381,,
P000723,ING000663,,
P000723,ING000227,,
P000723,ING001008,,
P000723,ING001947,,
P000723,ING001948,,
P000723,ING001043,,
P000723,ING001949,,
P000723,ING000669,,
P000723,ING000670,,
P000723,ING000937,,
P000723,ING001632,,
P000723,ING001950,,
P000723,ING001951,,
P000723,ING001469,,
P000723,ING001952,,
P000723,ING001953,,
P000724,ING001273,,
P000724,ING000689,,
P000724,ING000754,,
P000724,ING000753,,
P000724,ING000376,,
P000724,ING000643,,
P000724,ING001148,,
P000724,ING001945,,
P000724,ING001942,,
P000724,ING001954,,
P000724,ING000016,,
P000724,ING001955,,
P000724,ING000634,,
P000724,ING000383,,
P000724,ING001930,,
P000724,ING000551,,
P000724,ING000895,,
P000724,ING000451,,
P000724,ING001949,,
P000724,ING000381,,
P000724,ING000663,,
P000724,ING001008,,
P000724,ING000697,,
P000724,ING000869,,
P000724,ING000669,,
P000725,ING000375,,
P000725,ING000024,,
P000725,ING001956,,
P000725,ING000663,,
P000725,ING000034,,
P000725,ING001949,,
P000725,ING000727,,
P000725,ING000016,,
P000725,ING001944,,
P000725,ING000754,,
P000725,ING000664,,
P000725,ING001415,,
P000725,ING001585,,
P000725,ING000376,,
P000725,ING000753,,
P000725,ING000546,,
P000725,ING001360,,
P000725,ING000451,,
P000725,ING001948,,
P000725,ING001632,,
P000725,ING001947,,
P000725,ING001957,,
P000725,ING001953,,
P000725,ING000937,,
P000725,ING001958,,
P000725,ING001959,,
P000725,ING001960,,
P000725,ING001961,,
P000725,ING000908,,
P000725,ING001962,,
P000725,ING001952,,
P000725,ING001469,,
P000725,ING001951,,
P000725,ING001950,,
P000726,ING001963,,
P000726,ING000551,,
P000726,ING001574,,
P000726,ING000643,,
P000726,ING000451,,
P000726,ING000011,,
P000726,ING000381,,
P000726,ING000095,,
P000726,ING001964,,
P000726,ING001965,,
P000726,ING001196,,
P000726,ING001966,,
P000726,ING001262,,
P000726,ING001967,,
P000726,ING001968,,
P000726,ING001969,,
P000726,ING001410,,
P000726,ING001970,,
P000727,ING000375,,
P000727,ING000754,,
P000727,ING000376,,
P000727,ING001971,,
P000727,ING001273,,
P000727,ING000451,,
P000727,ING001667,,
P000727,ING000013,,
P000727,ING001972,,
P000727,ING000018,,
P000727,ING000991,,
P000727,ING001521,,
P000727,ING000383,,
P000727,ING001973,,
P000727,ING001313,,
P000727,ING001974,,
P000728,ING001927,,
P000728,ING001263,,
P000728,ING000984,,
P000728,ING001062,,
P000728,ING001082,,
P000728,ING001929,,
P000728,ING000340,,
P000728,ING000925,,
P000728,ING001928,,
P000728,ING001931,,
P000728,ING000468,,
P000728,ING001271,,
P000728,ING001934,,
P000728,ING001932,,
P000728,ING001935,,
P000728,ING001933,,
P000728,ING001663,,
P000728,ING000739,,
P000728,ING001385,,
P000728,ING000938,,
P000728,ING000551,,
P000728,ING000683,,
P000728,ING001470,,
P000728,ING001975,,
P000729,ING001551,,
P000729,ING000273,,
P000729,ING000250,,
P000729,ING000441,,
P000729,ING001199,,
P000729,ING000406,,
P000729,ING001976,,
P000729,ING000687,,
P000729,ING000415,,
P000729,ING000680,,
P000729,ING001977,,
P000729,ING001939,,
P000729,ING001928,,
P000729,ING001931,,
P000729,ING001809,,
P000729,ING001933,,
P000729,ING001978,,
P000729,ING000551,,
P000729,ING000903,,
P000729,ING000889,,
P000729,ING000669,,
P000729,ING001283,,
P000729,ING001979,,
P000729,ING000965,,
P000729,ING001484,,
P000729,ING001980,,
P000729,ING001981,,
P000729,ING001982,,
P000729,ING001983,,
P000729,ING001984,,
P000729,ING001722,,
P000729,ING000909,,
P000729,ING000978,,
P000729,ING000977,,
P000729,ING001985,,
P000729,ING000980,,
P000729,ING001986,,
P000729,ING001987,,
P000729,ING001988,,
P000729,ING001989,,
P000729,ING001990,,
P000729,ING000787,,
P000729,ING001991,,
P000729,ING001992,,
P000729,ING000844,,
P000729,ING001993,,
P000729,ING000906,,
P000729,ING001994,,
P000729,ING001995,,
P000729,ING001996,,
P000729,ING001951,,
P000730,ING001551,,
P000730,ING000273,,
P000730,ING000250,,
P000730,ING000441,,
P000730,ING001199,,
P000730,ING000406,,
P000730,ING001976,,
P000730,ING000687,,
P000730,ING000415,,
P000730,ING000680,,
P000730,ING001977,,
P000730,ING001939,,
P000730,ING001928,,
P000730,ING001931,,
P000730,ING000978,,
P000730,ING001809,,
P000730,ING001933,,
P000730,ING001978,,
P000730,ING000551,,
P000730,ING000903,,
P000730,ING000889,,
P000730,ING000669,,
P000730,ING001283,,
P000730,ING001979,,
P000730,ING000965,,
P000730,ING001484,,
P000730,ING001980,,
P000730,ING001981,,
P000730,ING001982,,
P000730,ING001983,,
P000730,ING001984,,
P000730,ING001722,,
P000730,ING000909,,
P000730,ING000977,,
P000730,ING001985,,
P000730,ING000980,,
P000730,ING001986,,
P000730,ING001987,,
P000730,ING001988,,
P000730,ING001989,,
P000730,ING001990,,
P000730,ING000787,,
P000730,ING001991,,
P000730,ING001992,,
P000730,ING000844,,
P000730,ING001993,,
P000730,ING000906,,
P000730,ING001994,,
P000730,ING001995,,
P000730,ING001996,,
P000730,ING001951,,
P000731,ING001997,,
P000731,ING001941,,
P000731,ING001429,,
P000731,ING001942,,
P000731,ING001148,,
P000731,ING000689,,
P000731,ING000006,,
P000731,ING001940,,
P000731,ING001064,,
P000731,ING001664,,
P000731,ING000225,,
P000731,ING001936,,
P000731,ING000202,,
P000731,ING001442,,
P000731,ING001998,,
P000731,ING001999,,
P000731,ING001958,,
P000731,ING000227,,
P000731,ING002000,,
P000731,ING000610,,
P000731,ING002001,,
P000731,ING001043,,
P000731,ING002002,,
P000731,ING001930,,
P000731,ING000381,,
P000731,ING000384,,
P000731,ING001949,,
P000731,ING000669,,
P000731,ING000018,,
P000732,ING000677,,
P000732,ING000406,,
P000732,ING000039,,
P000732,ING000694,,
P000732,ING002003,,
P000732,ING000328,,
P000732,ING001206,,
P000732,ING000813,,
P000732,ING001943,,
P000732,ING000006,,
P000732,ING001047,,
P000732,ING000375,,
P000732,ING002004,,
P000732,ING000814,,
P000732,ING001522,,
P000732,ING000726,,
P000732,ING001072,,
P000732,ING000289,,
P000732,ING000381,,
P000732,ING000955,,
P000732,ING000384,,
P000732,ING000725,,
P000732,ING001633,,
P000732,ING000956,,
P000732,ING001027,,
P000732,ING001199,,
P000732,ING002005,,
P000732,ING001779,,
P000732,ING000730,,
P000732,ING000551,,
P000732,ING000756,,
P000732,ING000008,,
P000733,ING000289,,
P000733,ING000381,,
P000733,ING002006,,
P000733,ING000755,,
P000733,ING000018,,
P000733,ING001529,,
P000733,ING002007,,
P000733,ING000632,,
P000733,ING002008,,
P000733,ING000445,,
P000733,ING001490,,
P000733,ING000753,,
P000733,ING000637,,
P000733,ING000754,,
P000733,ING000689,,
P000734,ING001213,,
P000734,ING001441,,
P000734,ING001283,,
P000734,ING000484,,
P000734,ING000659,,
P000734,ING001936,,
P000734,ING002009,,
P000734,ING000526,,
P000734,ING000583,,
P000735,ING000408,,
P000735,ING000423,,
P000735,ING000034,,
P000735,ING000672,,
P000735,ING000468,,
P000735,ING002010,,
P000735,ING000018,,
P000735,ING000428,,
P000735,ING000292,,
P000735,ING000375,,
P000735,ING002011,,
P000735,ING002012,,
P000736,ING000375,,
P000736,ING001581,,
P000736,ING000451,,
P000736,ING000762,,
P000736,ING000018,,
P000736,ING001521,,
P000736,ING001361,,
P000736,ING002013,,
P000736,ING002014,,
P000736,ING002015,,
P000736,ING001974,,
P000736,ING001313,,
P000737,ING000023,,
P000737,ING000544,,
P000737,ING000006,,
P000737,ING000543,,
P000737,ING000545,,
P000737,ING000916,,
P000737,ING000726,,
P000737,ING002016,,
P000737,ING001943,,
P000737,ING000551,,
P000737,ING001400,,
P000737,ING000697,,
P000737,ING000039,,
P000737,ING002017,,
P000737,ING002018,,
P000737,ING000291,,
P000737,ING001403,,
P000737,ING001401,,
P000737,ING002019,,
P000737,ING001405,,
P000737,ING001404,,
P000737,ING002020,,
P000737,ING002021,,
P000737,ING002022,,
P000737,ING000813,,
P000737,ING000814,,
P000737,ING000192,,
P000737,ING000406,,
P000737,ING002003,,
P000737,ING002023,,
P000737,ING000980,,
P000737,ING002024,,
P000737,ING001879,,
P000737,ING002025,,
P000737,ING000831,,
P000737,ING002005,,
P000737,ING000546,,
P000737,ING001930,,
P000737,ING001960,,
P000737,ING001474,,
P000737,ING001350,,
P000737,ING001942,,
P000737,ING000632,,
P000737,ING000725,,
P000737,ING000521,,
P000737,ING000967,,
P000737,ING000018,,
P000737,ING000955,,
P000738,ING000023,,
P000738,ING001082,,
P000738,ING000501,,
P000738,ING002026,,
P000738,ING001584,,
P000738,ING000340,,
P000738,ING000546,,
P000738,ING000006,,
P000738,ING001038,,
P000738,ING000632,,
P000738,ING000668,,
P000738,ING001943,,
P000738,ING000551,,
P000738,ING002023,,
P000738,ING000980,,
P000738,ING002024,,
P000738,ING002003,,
P000738,ING001400,,
P000738,ING000697,,
P000738,ING000039,,
P000738,ING002017,,
P000738,ING002018,,
P000738,ING000291,,
P000738,ING001403,,
P000738,ING001401,,
P000738,ING002019,,
P000738,ING001405,,
P000738,ING001404,,
P000738,ING002020,,
P000738,ING002021,,
P000738,ING002022,,
P000738,ING000813,,
P000738,ING000814,,
P000738,ING000192,,
P000738,ING000406,,
P000738,ING000694,,
P000738,ING000725,,
P000738,ING001415,,
P000738,ING000402,,
P000738,ING000020,,
P000738,ING000755,,
P000738,ING001960,,
P000738,ING001474,,
P000738,ING001350,,
P000738,ING001942,,
P000738,ING000014,,
P000738,ING000381,,
P000738,ING000670,,
P000739,ING000011,,
P000739,ING001676,,
P000739,ING000521,,
P000739,ING002027,,
P000739,ING001541,,
P000739,ING002028,,
P000739,ING000034,,
P000739,ING002029,,
P000739,ING000095,,
P000739,ING001959,,
P000739,ING001116,,
P000739,ING001360,,
P000739,ING002030,,
P000739,ING002031,,
P000739,ING002032,,
P000739,ING002033,,
P000739,ING002034,,
P000739,ING001958,,
P000739,ING002035,,
P000739,ING002036,,
P000739,ING002037,,
P000739,ING002038,,
P000739,ING002039,,
P000739,ING001687,,
P000739,ING002040,,
P000739,ING002041,,
P000739,ING002042,,
P000739,ING001148,,
P000739,ING001969,,
P000740,ING001069,,
P000740,ING000754,,
P000740,ING000376,,
P000740,ING001148,,
P000740,ING000546,,
P000740,ING000016,,
P000740,ING000451,,
P000740,ING000383,,
P000740,ING000024,,
P000740,ING001385,,
P000740,ING002043,,
P000740,ING002044,,
P000740,ING002045,,
P000740,ING002046,,
P000740,ING002047,,
P000740,ING001947,,
P000740,ING001995,,
P000741,ING000689,,
P000741,ING000754,,
P000741,ING002048,,
P000741,ING000546,,
P000741,ING000383,,
P000741,ING000376,,
P000741,ING001574,,
P000741,ING001959,,
P000741,ING001264,,
P000741,ING001290,,
P000741,ING000499,,
P000741,ING000451,,
P000741,ING001116,,
P000741,ING001777,,
P000741,ING001954,,
P000741,ING002049,,
P000741,ING002050,,
P000741,ING000070,,
P000741,ING002036,,
P000741,ING001946,,
P000741,ING000018,,
P000741,ING000916,,
P000741,ING000542,,
P000741,ING000289,,
P000741,ING001363,,
P000741,ING001362,,
P000741,ING002051,,
P000741,ING001361,,
P000741,ING002052,,
P000741,ING002053,,
P000741,ING002054,,
P000741,ING000989,,
P000741,ING002055,,
P000741,ING002056,,
P000741,ING000018,,
P000741,ING002057,,
P000741,ING001435,,
P000741,ING000424,,
P000742,ING001424,,
P000742,ING002058,,
P000742,ING000610,,
P000742,ING002059,,
P000742,ING000400,,
P000742,ING002060,,
P000742,ING002038,,
P000742,ING000071,,
P000742,ING002061,,
P000742,ING002062,,
P000742,ING000523,,
P000743,ING002063,,
P000743,ING002064,,
P000743,ING002065,,
P000743,ING002066,,
P000743,ING000546,,
P000743,ING002067,,
P000743,ING000423,,
P000743,ING002068,,
P000743,ING002069,,
P000743,ING000292,,
P000743,ING001273,,
P000744,ING002070,,
P000744,ING002050,,
P000744,ING002038,,
P000744,ING000023,,
P000744,ING002035,,
P000744,ING002037,,
P000744,ING001362,,
P000744,ING000451,,
P000744,ING000020,,
P000744,ING001573,,
P000744,ING000546,,
P000744,ING000289,,
P000744,ING000086,,
P000744,ING000383,,
P000744,ING001518,,
P000744,ING001946,,
P000744,ING002071,,
P000744,ING002072,,
P000744,ING001361,,
P000744,ING002073,,
P000744,ING001574,,
P000744,ING002074,,
P000744,ING001363,,
P000745,ING000023,,
P000745,ING000546,,
P000745,ING000383,,
P000745,ING000020,,
P000745,ING001573,,
P000745,ING001831,,
P000745,ING000451,,
P000745,ING001521,,
P000745,ING001518,,
P000745,ING000289,,
P000745,ING000018,,
P000745,ING002044,,
P000745,ING002047,,
P000745,ING002075,,
P000745,ING002076,,
P000745,ING002046,,
P000745,ING001956,,
P000745,ING002077,,
P000745,ING001574,,
P000745,ING002073,,
P000745,ING001361,,
P000745,ING001363,,
P000746,ING002070,,
P000746,ING002078,,
P000746,ING002050,,
P000746,ING000611,,
P000746,ING002049,,
P000746,ING002079,,
P000747,ING000375,,
P000747,ING002066,,
P000747,ING000546,,
P000747,ING001273,,
P000747,ING002080,,
P000747,ING000018,,
P000747,ING000292,,
P000747,ING000383,,
P000747,ING001360,,
P000747,ING001288,,
P000747,ING002067,,
P000747,ING002069,,
P000748,ING000023,,
P000748,ING002038,,
P000748,ING002050,,
P000748,ING002035,,
P000748,ING002037,,
P000748,ING002070,,
P000748,ING000546,,
P000748,ING000383,,
P000748,ING000086,,
P000748,ING000020,,
P000748,ING001946,,
P000748,ING000451,,
P000748,ING000289,,
P000748,ING001521,,
P000748,ING001573,,
P000748,ING001518,,
P000748,ING002072,,
P000748,ING002071,,
P000748,ING002074,,
P000748,ING001574,,
P000748,ING002073,,
P000748,ING001361,,
P000748,ING001363,,
P000749,ING001069,,
P000749,ING000540,,
P000749,ING002081,,
P000749,ING002082,,
P000749,ING002083,,
P000749,ING000719,,
P000749,ING001608,,
P000749,ING002084,,
P000749,ING001423,,
P000749,ING000853,,
P000749,ING000427,,
P000749,ING002085,,
P000749,ING000381,,
P000749,ING000018,,
P000749,ING002086,,
P000749,ING002087,,
P000750,ING000689,,
P000750,ING001263,,
P000750,ING000637,,
P000750,ING000984,,
P000750,ING000051,,
P000750,ING001691,,
P000750,ING000841,,
P000750,ING001171,,
P000750,ING001470,,
P000750,ING000340,,
P000750,ING002088,,
P000751,ING001116,,
P000751,ING001872,,
P000751,ING000156,,
P000751,ING000407,,
P000751,ING000023,,
P000751,ING002089,,
P000751,ING000841,,
P000751,ING000984,,
P000751,ING001128,,
P000751,ING000668,,
P000751,ING000637,,
P000751,ING001171,,
P000751,ING001125,,
P000751,ING000018,,
P000752,ING000023,,
P000752,ING000583,,
P000752,ING000694,,
P000752,ING000006,,
P000752,ING000921,,
P000752,ING001002,,
P000752,ING001821,,
P000752,ING000680,,
P000752,ING000034,,
P000752,ING002090,,
P000752,ING002091,,
P000752,ING002092,,
P000752,ING002093,,
P000752,ING002094,,
P000753,ING000375,,
P000753,ING000754,,
P000753,ING001273,,
P000753,ING000692,,
P000753,ING000430,,
P000753,ING000016,,
P000753,ING001928,,
P000753,ING001932,,
P000753,ING001062,,
P000753,ING000632,,
P000753,ING001929,,
P000753,ING002095,,
P000753,ING002096,,
P000753,ING002097,,
P000753,ING000934,,
P000753,ING001935,,
P000753,ING000984,,
P000753,ING002098,,
P000753,ING001931,,
P000754,ING000375,,
P000754,ING001062,,
P000754,ING000754,,
P000754,ING002099,,
P000754,ING002100,,
P000754,ING002101,,
P000754,ING002102,,
P000754,ING002103,,
P000754,ING000383,,
P000754,ING002104,,
P000754,ING000430,,
P000754,ING002105,,
P000754,ING002106,,
P000754,ING002107,,
P000754,ING000984,,
P000754,ING002108,,
P000754,ING002109,,
P000754,ING002110,,
P000754,ING002111,,
P000754,ING002112,,
P000754,ING002113,,
P000755,ING000023,,
P000756,ING002114,,
P000756,ING000376,,
P000756,ING002115,,
P000757,ING002116,,
P000757,ING000931,,
P000757,ING002029,,
P000757,ING000375,,
P000757,ING000543,,
P000757,ING000006,,
P000757,ING000743,,
P000757,ING000707,,
P000757,ING000383,,
P000757,ING000016,,
P000757,ING000551,,
P000757,ING001477,,
P000757,ING001949,,
P000757,ING001148,,
P000757,ING001073,,
P000757,ING000448,,
P000757,ING000805,,
P000757,ING000696,,
P000757,ING001518,,
P000757,ING001066,,
P000757,ING002117,,
P000757,ING002118,,
P000757,ING001027,,
P000757,ING001048,,
P000757,ING002119,,
P000757,ING002120,,
P000758,ING000375,,
P000758,ING000016,,
P000758,ING000376,,
P000758,ING000383,,
P000758,ING001012,,
P000758,ING000448,,
P000758,ING000805,,
P000758,ING000018,,
P000758,ING001708,,
P000759,ING002121,,
P000759,ING000468,,
P000759,ING001191,,
P000759,ING000427,,
P000759,ING002122,,
P000759,ING000051,,
P000759,ING000583,,
P000759,ING000016,,
P000759,ING000689,,
P000760,ING000023,,
P000760,ING000754,,
P000760,ING000664,,
P000760,ING000656,,
P000760,ING000006,,
P000760,ING000546,,
P000760,ING002066,,
P000760,ING000024,,
P000760,ING000018,,
P000760,ING000034,,
P000760,ING001109,,
P000760,ING001786,,
P000760,ING000657,,
P000760,ING000289,,
P000760,ING000451,,
P000760,ING000014,,
P000760,ING000408,,
P000760,ING000659,,
P000761,ING000023,,
P000761,ING001263,,
P000761,ING000657,,
P000761,ING001273,,
P000761,ING000984,,
P000761,ING000694,,
P000761,ING000451,,
P000761,ING001959,,
P000761,ING000380,,
P000761,ING000468,,
P000761,ING000755,,
P000761,ING000551,,
P000761,ING000156,,
P000761,ING000006,,
P000761,ING002123,,
P000761,ING002124,,
P000761,ING000014,,
P000761,ING000659,,
P000761,ING000427,,
P000761,ING001879,,
P000761,ING001125,,
P000761,ING001360,,
P000761,ING000381,,
P000761,ING001734,,
