product_code,registration_number,dosage_form_code,requires_prescription,shelf_life_months,temperature_condition,light_condition,humidity_condition
P003411,893110504524,DF000033,true,24,,,
P003412,893110189124,DF000033,true,36,,,
P003413,893110138624,DF000007,true,36,,,
P003414,500110036225,DF000026,true,36,,,
P003415,VD-21068-14,DF000007,true,36,,,
P003416,893110196024,DF000026,true,36,,,
P003417,893110283223,DF000007,true,36,,,
P003418,893110328523,DF000026,true,36,,,
P003419,VD-28309-17,DF000026,true,3,,,
P003420,893110876824,DF000026,true,36,,,
P003421,VD-23958-15,DF000033,true,36,,,
P003422,VN-12913-11,DF000026,true,36,,,
P003423,VN-17400-13,DF000033,true,36,,,
P003424,VN-16822-13,DF000007,true,36,,,
P003425,VD-18681-13,DF000026,true,36,,,
P003426,VN-20132-16,DF000007,true,36,,,
P003427,893110861924,DF000007,true,24,,,
P003428,VN-19683-16,DF000007,true,24,,,
P003429,VN-13787-11,DF000026,true,36,,,
P003430,893110458924,DF000033,true,36,,,
P003431,VD-19182-13,DF000036,true,36,,,
P003432,VD-19181-13,DF000033,true,36,,,
P003433,893110915024,DF000033,true,24,,,
P003434,893110663624,DF000007,true,36,,,
P003435,599110407423,DF000026,true,60,,,
P003436,VD-20183-13,DF000036,true,36,,,
P003437,VN-20459-17,DF000026,true,36,,,
P003438,VD-28177-17,DF000034,true,36,,,
P003439,VD-27412-17,DF000026,true,36,,,
P003440,500110086723,DF000026,true,60,,,
P003441,VD-28215-17,DF000026,true,24,,,
P003442,VD-27211-17,DF000026,true,36,,,
P003443,VD-25553-16,DF000006,true,24,,,
P003444,893110315423,DF000026,true,36,,,
P003445,893110309400,DF000006,true,24,,,
P003446,893110395623,DF000063,true,36,,,
P003447,893100850524,DF000006,false,24,,,
P003448,VD-32592-19,DF000026,false,36,,,
P003449,VD-30093-18,DF000026,false,36,,,
P003450,500100792324,DF000087,false,24,,,
P003451,893100028600,DF000087,false,36,,,
P003452,VD-19911-13,DF000026,false,36,,,
P003453,893100337723,DF000033,false,60,,,
P003454,870100067323,DF000006,false,24,,,
P003455,VN-19485-15,DF000028,false,36,,,
P003456,VD-19791-13,DF000063,false,24,,,
P003457,893200041824,DF000037,false,36,,,
P003458,VN-16542-13,DF000091,false,36,,,
P003459,880100021724,DF000043,false,24,,,
P003460,893100219224,DF000087,false,36,,,
P003461,VN-19485-15,DF000028,false,36,,,
P003462,VD-4311-07,DF000092,false,30,,,
P003463,893100703924,DF000026,false,36,,,
P003464,300100006024,DF000087,false,36,,,
P003465,893100182924,DF000075,false,36,,,
P003466,QLSP-823-14,DF000033,false,24,,,
P003467,893100160525,DF000007,false,36,,,
P003468,477200005924,DF000033,false,36,,,
P003469,899100026323,DF000087,false,30,,,
P003470,500100136224,DF000043,false,24,,,
P003471,VN-19677-16,DF000017,false,36,,,
P003472,VN-16801-13,DF000034,false,36,,,
P003473,400100981824,DF000082,false,24,,,
P003474,400100083623,DF000063,false,36,,,
P003475,893100682424,DF000093,false,36,,,
P003476,893100427324,DF000075,false,36,,,
P003477,QLSP-0767-13,DF000002,false,24,,,
P003478,VN-16392-13,DF000028,false,36,,,
P003479,893200124400,DF000051,false,36,,,
P003480,880100405823,DF000043,false,24,,,
P003481,QLSP-0700-13,DF000033,false,24,,,
P003482,VD-19790-13,DF000026,false,24,,,
P003483,VD-26683-17,DF000026,false,36,,,
P003484,893100718524,DF000094,false,24,,,
P003485,893200002326,DF000033,false,36,,,
P003486,VD-16791-12,DF000007,false,36,,,
P003487,VD-25946-16,DF000033,false,36,,,
P003488,885100025123,DF000029,false,24,,,
P003489,893100270723,DF000034,false,36,,,
P003490,VN-22018-19,DF000063,false,24,,,
P003491,VD-19362-13,DF000005,false,48,,,
P003492,893100346523,DF000051,false,36,,,
P003493,893100148024,DF000087,false,24,,,
P003494,VD-32501-19,DF000026,false,24,,,
P003495,893100244300,DF000043,false,24,,,
P003496,800400108124,DF000043,false,24,,,
P003497,893100263400,DF000026,false,36,,,
P003498,VD-19789-13,DF000051,false,24,,,
P003499,893100703424,DF000087,false,36,,,
P003500,893100222324,DF000063,false,36,,,
P003501,893100353323,DF000030,false,24,,,
P003502,300100982124,DF000033,false,36,,,
P003503,QLSP-853-15,DF000033,false,36,,,
P003504,893100102023,DF000033,false,36,,,
P003505,880100045225,DF000063,false,36,,,
P003506,893400175100,DF000002,false,36,,,
P003507,VD-20376-13,DF000043,false,36,,,
P003508,893100066100,DF000043,false,24,,,
P003509,VD-23577-15,DF000033,false,36,,,
P003510,VN-22016-19,DF000063,false,24,,,
P003511,893200128900,DF000026,false,36,,,
P003512,893100244200,DF000043,false,,,,
P003513,893400175200,DF000002,false,24,,,
P003514,VN-23111-22,DF000029,false,36,,,
P003515,893100223524,DF000095,false,24,,,
P003516,VN-22628-20,DF000006,false,36,,,
P003517,893200124200,DF000026,false,36,,,
P003518,TCT-00219-24,DF000033,false,36,,,
P003519,TCT-00013-20,DF000053,false,36,,,
P003520,560100184823,DF000033,false,36,,,
P003521,TCT-00209-24,DF000026,false,36,,,
P003522,VD-20625-14,DF000038,false,36,,,
P003523,893400090523,DF000087,false,36,,,
P003524,300100131824,DF000051,false,36,,,
P003525,893100264700,DF000087,false,24,,,
P003526,893100027400,DF000095,false,24,,,
P003527,893100202424,DF000087,false,24,,,
P003528,893200191525,DF000033,false,3,,,
P003529,893100706924,DF000087,false,2,,,
P003530,893400090623,DF000087,false,36,,,
P003531,VD-35659-22,DF000029,false,36,,,
P003532,893100484224,DF000043,false,24,,,
P003533,893100199925,DF000087,false,36,,,
P003534,VN-15542-12,DF000063,false,24,,,
P003535,893100203224,DF000087,false,24,,,
P003536,893400647624,DF000033,false,24,,,
P003537,893100203124,DF000087,false,24,,,
P003538,893400306324,DF000002,false,36,,,
P003539,893100325623,DF000026,false,48,,,
P003540,893200124200,DF000026,false,36,,,
P003541,893400175200,DF000002,false,24,,,
P003542,VD-26683-17,DF000026,false,36,,,
P003543,VD-23887-15,DF000033,false,36,,,
P003544,VD-20536-14,DF000033,false,36,,,
P003545,VD-24477-16,DF000033,false,36,,,
P003546,VD-34594-20,DF000006,false,36,,,
P003547,VD-23617-15,DF000033,false,36,,,
P003548,VD-24818-16,DF000026,false,36,,,
P003549,893400108924,DF000002,false,24,,,
P003550,893100922024,DF000087,false,36,,,
P003551,VN-15674-12,DF000030,false,36,,,
P003552,880100084223,DF000043,false,36,,,
P003553,VD-29921-18,DF000051,false,36,,,
P003554,893100266100,DF000087,false,36,,,
P003555,893100446624,DF000007,false,36,,,
P003556,VD-19197-13,DF000087,false,36,,,
P003557,893100468724,DF000087,false,36,,,
P003558,893100068100,DF000092,false,30,,,
P003559,300100008124,DF000007,false,24,,,
P003560,893100041523,DF000033,false,36,,,
P003561,885100077823,DF000063,false,24,,,
P003562,893100474624,DF000063,false,36,,,
P003563,QLSP-906-15,DF000028,false,36,,,
P003564,893100344124,DF000043,false,36,,,
P003565,880100006823,DF000043,false,36,,,
P003566,VN-16393-13,DF000033,false,36,,,
P003567,VD-17364-12,DF000051,false,36,,,
P003568,893200124400,DF000051,false,36,,,
P003569,VN-22460-19,DF000051,false,36,,,
P003570,893100106724,DF000007,false,60,,,
P003571,VN-19105-15,DF000087,false,36,,,
P003572,VN-19300-15,DF000006,false,36,,,
P003573,VD-29579-18,DF000056,false,36,,,
P003574,893100214724,DF000063,false,24,,,
P003575,VD-12265-10,DF000015,false,24,,,
P003576,893200001626,DF000063,false,36,,,
P003577,893100844024,DF000026,false,48,,,
P003578,VN-21532-18,DF000026,false,36,,,
P003579,893100334324,DF000063,false,36,,,
P003580,VD-23992-15,DF000028,false,24,,,
P003581,VD-34209-20,DF000006,false,30,,,
P003582,893100079100,DF000063,false,36,,,
P003583,890100043525,DF000007,false,36,,,
P003584,893100882224,DF000026,false,36,,,
P003585,893200042824,DF000056,false,36,,,
P003586,893100660524,DF000095,false,36,,,
P003587,VD-22167-15,DF000033,false,36,,,
P003588,893100346623,DF000087,false,36,,,
P003589,870100067323,DF000006,false,24,,,
P003590,893100047800,DF000026,false,36,,,
P003591,VN-21421-18,DF000087,false,36,,,
P003592,893100860924,DF000043,false,36,,,
P003593,QLSP-853-15,DF000033,false,36,,,
P003594,VN-14740-12,DF000063,false,36,,,
P003595,893400174900,DF000075,false,36,,,
P003596,VD-24681-16,DF000026,false,36,,,
P003597,893100023000,DF000028,false,36,,,
P003598, VD-32119-19,DF000087,false,24,,,
P003599,893100922824,DF000063,false,36,,,
P003600,885100789824,DF000063,false,36,,,
P003601, VN3-391-22,DF000034,false,30,,,
P003602,QLSP-855-15,DF000002,false,36,,,
P003603,VD-19319-13,DF000033,false,24,,,
P003604,VD -26340-17,DF000026,false,36,,,
P003605,VD-27172-17,DF000051,false,36,,,
P003606,893100475124,DF000063,false,36,,,
P003607,896100173200,DF000036,false,36,,,
P003608,893400306424,DF000002,false,24,,,
P003609,VN-10881-10,DF000036,false,36,,,
P003610,893100506324,DF000087,false,36,,,
P003611,300100126124,DF000034,false,36,,,
P003612,300400645924,DF000033,false,36,,,
P003613,300400645824,DF000028,false,36,,,
P003614,QLSP-0728-13,DF000087,false,24,,,
P003615,893100252023,DF000096,false,36,,,
P003616,893100930924,DF000043,false,24,,,
P003617,893100162823,DF000087,false,24,,,
P003618,893100431624,DF000028,false,24,,,
P003619,VD-35302-21,DF000063,false,24,,,
P003620,VD-34218-20,DF000063,false,36,,,
P003621,TCT-00027-20,DF000056,false,36,,,
P003622,893100632424,DF000033,false,36,,,
P003623,893200189025,DF000051,false,36,,,
P003624,893100593324,DF000030,false,36,,,
P003625,V45-H12-13,DF000036,false,24,,,
P003626,VN-21650-18,DF000095,false,24,,,
P003627,VN-11119-10,DF000036,false,36,,,
P003628,VD-20555-14,DF000028,false,36,,,
P003629,893100846524,DF000043,false,36,,,
P003630,VN-19781-16,DF000006,false,36,,,
P003631,VN-21973-19,DF000051,false,36,,,
P003632,893400038623,DF000033,false,36,,,
P003633,893100267923,DF000043,false,36,,,
P003634,893100145324,DF000030,false,36,,,
P003635,893100473124,DF000087,false,36,,,
P003636,VD-25253-16,DF000063,false,36,,,
P003637,893100334724,DF000087,false,36,,,
P003638,VN-22634-20,DF000043,false,36,,,
P003639,VN-21726-19,DF000007,false,24,,,
P003640,893200192725,DF000033,false,36,,,
P003641,893100700524,DF000087,false,36,,,
P003642,893100151224,DF000006,false,36,,,
P003643,VD-24999-16,DF000069,false,24,,,
P003644,VD-29446-18,DF000066,false,24,,,
P003645,893100593324,DF000030,false,36,,,
P003646,QLSP-0745-13,DF000005,false,24,,,
P003647,893400048625,DF000033,false,24,,,
P003648,893100086724,DF000096,false,36,,,
P003649,893100042623,DF000087,false,36,,,
P003650,VD-24534-16,DF000047,false,36,,,
P003651,VD-15945-11,DF000063,false,36,,,
P003652,VN-11314-10,DF000033,false,24,,,
P003653,VD-20591-14,DF000006,false,36,,,
P003654,893100267900,DF000026,false,36,,,
P003655,VD-27650-17,DF000033,false,24,,,
P003656,VD-27651-17,DF000033,false,36,,,
P003657,VD-12739-10,DF000036,false,36,,,
P003658,QLSP-910-15,DF000002,false,24,,,
P003659,893100080000,DF000007,false,36,,,
P003660,QLSP-1047-17,DF000056,false,24,,,
P003661,VD-19149-13,DF000005,false,24,,,
P003662,VD-23902-15,DF000034,false,24,,,
P003663,880100045725,DF000007,false,36,,,
P003664,893100479824,DF000004,false,24,,,
P003665,893100426024,DF000087,false,24,,,
P003666,VD-24127-16,DF000095,false,24,,,
P003667,893100265500,DF000006,false,60,,,
P003668,893110294200,DF000075,true,36,,,
P003669,893110080800,DF000097,true,24,,,
P003670,893110333924,DF000026,true,36,,,
P003671,893110818824,DF000097,true,36,,,
P003672,VD-18388-13,DF000098,true,36,,,
P003673,383110126623,DF000099,true,24,,,
P003674,VN-19144-15,DF000088,true,24,,,
P003675,VN-21711-19,DF000099,true,24,,,
P003676,893110702824,DF000039,true,24,,,
P003677,893110269523,DF000097,true,24,,,
P003678,893110810424,DF000100,true,24,,,
P003679,893110324323,DF000026,true,36,,,
P003680,890110030325,DF000075,true,24,,,
P003681,893110669724,DF000029,true,36,,,
P003682,VD-35698-22,DF000026,true,36,,,
P003683,893110865024,DF000097,true,24,,,
P003684,893110251100,DF000097,true,36,,,
P003685,893110554624,DF000026,true,36,,,
P003686,VD-35696-22,DF000026,true,30,,,
P003687,893110144124,DF000033,true,36,,,
P003688,893110833224,DF000007,true,36,,,
P003689,VD-32591-19,DF000026,true,36,,,
P003690,VN-18528-14,DF000056,true,24,,,
P003691,893110672024,DF000026,true,36,,,
P003692,VN-19163-15,DF000033,true,60,,,
P003693,VN-16485-13,DF000007,true,36,,,
P003694,890110003224,DF000088,true,24,,,
P003695,VN-14560-12,DF000088,true,36,,,
P003696,893110096624,DF000075,true,36,,,
P003697,400110081723,DF000101,true,36,,,
P003698,599110033523,DF000007,true,36,,,
P003699,893110049200,DF000007,true,24,,,
P003700,VN-19782-16,DF000102,true,30,,,
P003701,VN-19783-16,DF000102,true,30,,,
P003702,VN-10328-10,DF000077,true,24,,,
P003703,VN-14215-11,DF000026,true,24,,,
P003704,VN-20784-17,DF000087,true,36,,,
P003705,300110352325,DF000063,true,36,,,
P003706,893110060000,DF000033,true,36,,,
P003707,300110000524,DF000034,true,24,,,
P003708,VN-14114-11,DF000036,true,24,,,
P003709,893110020700,DF000026,true,36,,,
P003710,VN-21175-18,DF000103,true,36,,,
P003711,VN-8408-09,DF000007,true,36,,,
P003712,890110024523,DF000082,true,36,,,
P003713,893110627524,DF000007,true,36,,,
P003714,VN-13803-11,DF000026,true,36,,,
P003715,893110860324,DF000007,true,36,,,
P003716,VN-14944-12,DF000036,true,36,,,
P003717,893110363723,DF000036,true,36,,,
P003718,840110010125,DF000036,true,24,,,
P003719,893110005226,DF000033,true,24,,,
P003720,893110193624,DF000033,true,24,,,
P003721,880110001900,DF000028,true,36,,,
P003722,893110513324,DF000097,true,36,,,
P003723,383110446625,DF000033,true,36,,,
P003724,VD-18827-13,DF000007,true,36,,,
P003725,499110142023,DF000026,true,36,,,
P003726,894110132124,DF000026,true,24,,,
P003727,383110026125,DF000102,true,36,,,
P003728,VN-10570-10,DF000026,true,24,,,
P003729,880110074823,DF000007,true,36,,,
P003730,754110414523,DF000007,true,36,,,
P003731,VN-19522-15,DF000026,true,36,,,
P003732,VN-18977-15,DF000026,true,36,,,
P003733,893110050223,DF000075,true,24,,,
P003734,893110259023,DF000088,true,24,,,
P003735,VN-17834-14,DF000104,true,36,,,
P003736,VN-20920-18,DF000036,true,36,,,
P003737,VN-11564-10,DF000026,true,36,,,
P003738,VD-18830-13,DF000033,true,48,,,
P003739,VD-23244-15,DF000026,true,36,,,
P003740,893110313224,DF000026,true,36,,,
P003741,400110405723,DF000088,true,36,,,
P003742,893210128500,DF000036,true,36,,,
P003743,VN-22116-19,DF000033,true,36,,,
P003744,VN-18372-14,DF000033,true,36,,,
P003745,800110022025,DF000007,true,36,,,
P003746,VD-20579-14,DF000026,true,36,,,
P003747,893110086524,DF000033,true,24,,,
P003748,893110314924,DF000088,true,36,,,
P003749,893110431724,DF000007,true,36,,,
P003750,893110093324,DF000053,true,36,,,
P003751,VD-26229-17,DF000026,true,36,,,
P003752,893110302924,DF000097,true,36,,,
P003753,VD-35957-22,DF000006,true,24,,,
P003754,890110357324,DF000033,true,24,,,
P003755,VD-36045-22,DF000075,true,24,,,
P003756,VD-35781-22,DF000026,true,24,,,
P003757,893110472624,DF000087,true,36,,,
P003758,893110462424,DF000007,true,36,,,
P003759,893110329124,DF000026,true,36,,,
P003760,540110073823,DF000087,true,36,,,
P003761,893110039824,DF000007,true,36,,,
P003762,893110066123,DF000026,true,36,,,
P003763,893110345524,DF000087,true,36,,,
P003764,893110058424,DF000055,true,24,,,
P003765,560110414723,DF000006,true,36,,,
P003766,893210130200,DF000053,true,36,,,
P003767,893110907924,DF000026,true,36,,,
P003768,VD-30932-18,DF000026,true,36,,,
P003769,893110123525,DF000045,true,36,,,
P003770,VN-22681-20,DF000026,true,36,,,
P003771,893110926424,DF000063,true,36,,,
P003772,VN-22723-21,DF000033,true,3,,,
P003773,893110165624,DF000026,true,36,,,
P003774,893110263300,DF000028,true,36,,,
P003775,VN-20124-16,DF000088,true,36,,,
P003776,VD-34267-20,DF000033,true,36,,,
P003777,893110630724,DF000043,true,36,,,
P003778,893110205425,DF000028,true,36,,,
P003779,893110151424,DF000006,true,24,,,
P003780,893110256423,DF000087,true,24,,,
P003781,893110431424,DF000053,true,24,,,
P003782,VD-34577-20,DF000005,true,24,,,
P003783,893110630724,DF000087,true,36,,,
P003784,VD-33993-20,DF000006,true,24,,,
P003785,893110085924,DF000026,true,36,,,
P003786,893100555424,DF000038,true,24,,,
P003787,893110219324,DF000006,true,60,,,
P003788,893110841324,DF000006,true,60,,,
P003789,VD-18754-13,DF000066,true,30,,,
P003790,VD-14991-11,DF000026,true,36,,,
P003791,VD-21649-14,DF000026,true,24,,,
P003792,VD-28111-17,DF000051,true,24,,,
P003793,893110692324,DF000007,true,36,,,
P003794,VN-19102-15,DF000088,true,36,,,
P003795,893110255223,DF000007,true,36,,,
P003796,760110027623,DF000086,true,36,,,
P003797,893110222424,DF000063,true,36,,,
P003798,893110807824,DF000026,true,36,,,
P003799,VN-19182-15,DF000088,true,24,,,
P003800,VN-18409-14,DF000007,true,36,,,
P003801,VD-36156-22,DF000105,true,36,,,
P003802,893110883624,DF000026,true,36,,,
P003803,VD-16874-12,DF000007,true,36,,,
P003804,896110796824,DF000007,true,24,,,
P003805,VD-26552-17,DF000007,true,36,,,
P003806,VN-15579-12,DF000069,true,36,,,
P003807,V263-H12-13,DF000051,true,36,,,
P003808,890110046725,DF000088,true,24,,,
P003809,893110302323,DF000098,true,36,,,
P003810,760110125524,DF000023,true,36,,,
P003811,893110481924,DF000075,true,36,,,
P003812,893110340624,DF000036,true,36,,,
P003813,VD-20348-13,DF000033,true,36,,,
P003814,890110452025,DF000033,true,24,,,
P003815,893110716024,DF000005,true,24,,,
P003816,890110416623,DF000042,true,24,,,
P003817,893110629624,DF000063,true,36,,,
P003818,893110211524,DF000063,true,36,,,
P003819,893110661724,DF000026,true,36,,,
P003820,300110000624,DF000034,true,24,,,
P003821,893110551524,DF000033,true,36,,,
P003822,893110169625,DF000017,true,36,,,
P003823,896110028825,DF000036,true,36,,,
P003824,VD-24630-16,DF000063,true,36,,,
P003825,VD-15874-11,DF000007,true,36,,,
P003826,893110321424,DF000026,true,36,,,
P003827,VN-12823-11,DF000088,true,24,,,
P003828,VD-36244-22,DF000097,true,36,,,
P003829,893110881624,DF000007,true,36,,,
P003830,893110199724,DF000028,true,36,,,
P003831,893110082124,DF000106,true,36,,,
P003832,890110022524,DF000107,true,24,,,
P003833,893110345724,DF000063,true,36,,,
P003834,893110214800,DF000007,true,36,,,
P003835,893110339524,DF000033,true,30,,,
P003836,890110447023,DF000026,true,24,,,
P003837,VN-14353-11,DF000050,true,60,,,
P003838,893110077500,DF000096,true,24,,,
P003839,893110221624,DF000056,true,24,,,
P003840,VN-19092-15,DF000043,true,36,,,
P003841,VN-19789-16,DF000026,true,24,,,
P003842,VD-16386-12,DF000033,true,36,,,
P003843,893110046823,DF000026,true,36,,,
P003844,893110460824,DF000026,true,36,,,
P003845,778110990024,DF000034,true,36,,,
P003846,VD-21919-14,DF000050,true,36,,,
P003847,VD-17946-12,DF000075,true,36,,,
P003848,VN-19733-16,DF000088,true,24,,,
P003849,893110056223,DF000029,true,36,,,
P003850,VN-17923-14,DF000108,true,24,,,
P003851,880110171100,DF000026,true,36,,,
P003852,893110384523,DF000026,true,36,,,
P003853,890110014824,DF000033,true,36,,,
P003854,894110171400,DF000088,true,24,,,
P003855,893110252000,DF000028,true,36,,,
P003856,400110034023,DF000088,true,36,,,
P003857,893110692824,DF000028,true,24,,,
P003858,VN-12327-11,DF000033,true,36,,,
P003859,894110341525,DF000088,true,24,,,
P003860,893110365323,DF000007,true,36,,,
P003861,VN-19947-16,DF000109,true,24,,,
P003862,893110407124,DF000026,true,36,,,
P003863,893110805124,DF000006,true,36,,,
P003864,400110069923,DF000110,true,36,,,
P003865,893110140524,DF000033,true,36,,,
P003866,893110270623,DF000088,true,36,,,
P003867,893110175525,DF000006,true,60,,,
P003868,868110014725,DF000007,true,36,,,
P003869,955110450625,DF000087,true,36,,,
P003870,VD-24931-16,DF000063,true,36,,,
P003871,VD-25097-16,DF000051,true,36,,,
P003872,893110363623,DF000097,true,36,,,
P003873,VD-17180-12,DF000029,true,36,,,
P003874,893110173325,DF000033,true,36,,,
P003875,893110278823,DF000075,true,24,,,
P003876,893110059600,DF000006,true,24,,,
P003877,VD-13753-11,DF000026,true,36,,,
P003878,893110022900,DF000028,true,36,,,
P003879,880110042625,DF000026,true,36,,,
P003880,893110508024,DF000006,true,36,,,
P003881,VD-21865-14,DF000063,true,36,,,
P003882,893110144824,DF000015,true,24,,,
P003883,893110114123,DF000063,true,36,,,
P003884,893110448524,DF000007,true,36,,,
P003885,VN-22418-19,DF000026,true,36,,,
P003886,893110876024,DF000006,true,36,,,
